datahora,dia,mes,ano,date,time,dgm,pre,total
2024-06-01T16:45:00+00:00,01,06,2024,2024-06-01,17:45,778725.0,481069.25,1259794.25
2024-06-02T16:30:00+00:00,02,06,2024,2024-06-02,17:30,896595.0,274860.75,1171455.75
2024-06-03T01:45:00+00:00,03,06,2024,2024-06-03,02:45,452681.0,651395.0,1104076.0
2024-06-03T07:45:00+00:00,03,06,2024,2024-06-03,08:45,958037.0,503859.25,1461896.25
2024-06-03T13:30:00+00:00,03,06,2024,2024-06-03,14:30,1237415.0,287928.25,1525343.25
2024-06-03T21:45:00+00:00,03,06,2024,2024-06-03,22:45,1346685.0,251321.5,1598006.5
2024-06-04T02:30:00+00:00,04,06,2024,2024-06-04,03:30,1021500.0,187619.0,1209119.0
2024-06-04T03:45:00+00:00,04,06,2024,2024-06-04,04:45,987632.0,187279.75,1174911.75
2024-06-04T05:00:00+00:00,04,06,2024,2024-06-04,06:00,979676.0,170723.25,1150399.25
2024-06-04T05:45:00+00:00,04,06,2024,2024-06-04,06:45,1036086.0,172215.25,1208301.25
2024-06-04T09:00:00+00:00,04,06,2024,2024-06-04,10:00,1313243.0,236106.25,1549349.25
2024-06-04T18:30:00+00:00,04,06,2024,2024-06-04,19:30,1305660.0,337731.5,1643391.5
2024-06-04T19:15:00+00:00,04,06,2024,2024-06-04,20:15,1364391.0,315797.5,1680188.5
2024-06-04T23:45:00+00:00,05,06,2024,2024-06-05,00:45,1079248.0,227023.0,1306271.0
2024-06-05T04:45:00+00:00,05,06,2024,2024-06-05,05:45,987872.0,187508.0,1175380.0
2024-06-05T11:45:00+00:00,05,06,2024,2024-06-05,12:45,1177337.0,376585.0,1553922.0
2024-06-05T12:30:00+00:00,05,06,2024,2024-06-05,13:30,1114840.0,387381.0,1502221.0
2024-06-06T05:00:00+00:00,06,06,2024,2024-06-06,06:00,914470.0,244162.75,1158632.75
2024-06-06T05:30:00+00:00,06,06,2024,2024-06-06,06:30,960640.0,241133.5,1201773.5
2024-06-06T12:30:00+00:00,06,06,2024,2024-06-06,13:30,1254825.0,285927.5,1540752.5
2024-06-06T14:15:00+00:00,06,06,2024,2024-06-06,15:15,1278068.0,301651.0,1579719.0
2024-06-06T21:15:00+00:00,06,06,2024,2024-06-06,22:15,1334049.0,281742.5,1615791.5
2024-06-06T22:00:00+00:00,06,06,2024,2024-06-06,23:00,1225678.0,298266.0,1523944.0
2024-06-07T08:00:00+00:00,07,06,2024,2024-06-07,09:00,881595.0,722528.25,1604123.25
2024-06-08T00:30:00+00:00,08,06,2024,2024-06-08,01:30,713765.0,527544.0,1241309.0
2024-06-08T06:45:00+00:00,08,06,2024,2024-06-08,07:45,911892.0,242768.25,1154660.25
2024-06-08T19:15:00+00:00,08,06,2024,2024-06-08,20:15,959973.0,458629.25,1418602.25
2024-06-08T20:30:00+00:00,08,06,2024,2024-06-08,21:30,1002282.0,397016.0,1399298.0
2024-06-08T22:30:00+00:00,08,06,2024,2024-06-08,23:30,938556.0,337521.5,1276077.5
2024-06-08T23:30:00+00:00,09,06,2024,2024-06-09,00:30,879072.0,303396.75,1182468.75
2024-06-09T01:30:00+00:00,09,06,2024,2024-06-09,02:30,752821.0,299879.25,1052700.25
2024-06-09T03:45:00+00:00,09,06,2024,2024-06-09,04:45,702226.0,327673.25,1029899.25
2024-06-09T06:00:00+00:00,09,06,2024,2024-06-09,07:00,759784.0,263233.25,1023017.25
2024-06-09T08:15:00+00:00,09,06,2024,2024-06-09,09:15,979281.0,199029.75,1178310.75
2024-06-09T10:00:00+00:00,09,06,2024,2024-06-09,11:00,1050622.0,203904.75,1254526.75
2024-06-09T12:00:00+00:00,09,06,2024,2024-06-09,13:00,1147918.0,197815.75,1345733.75
2024-06-09T22:45:00+00:00,09,06,2024,2024-06-09,23:45,1025519.0,202747.5,1228266.5
2024-06-10T03:00:00+00:00,10,06,2024,2024-06-10,04:00,732022.0,294053.75,1026075.75
2024-06-10T10:00:00+00:00,10,06,2024,2024-06-10,11:00,914498.0,330908.0,1245406.0
2024-06-10T13:15:00+00:00,10,06,2024,2024-06-10,14:15,990829.0,237792.25,1228621.25
2024-06-10T16:30:00+00:00,10,06,2024,2024-06-10,17:30,920350.0,277034.5,1197384.5
2024-06-10T23:45:00+00:00,11,06,2024,2024-06-11,00:45,847123.0,336349.0,1183472.0
2024-06-11T09:45:00+00:00,11,06,2024,2024-06-11,10:45,1162867.0,302723.25,1465590.25
2024-06-11T11:00:00+00:00,11,06,2024,2024-06-11,12:00,1181517.0,300669.25,1482186.25
2024-06-11T16:45:00+00:00,11,06,2024,2024-06-11,17:45,931397.0,542311.25,1473708.25
2024-06-11T21:30:00+00:00,11,06,2024,2024-06-11,22:30,961231.0,607540.0,1568771.0
2024-06-12T01:00:00+00:00,12,06,2024,2024-06-12,02:00,688961.0,545766.0,1234727.0
2024-06-12T04:45:00+00:00,12,06,2024,2024-06-12,05:45,549234.0,618415.5,1167649.5
2024-06-12T08:00:00+00:00,12,06,2024,2024-06-12,09:00,1074078.0,445819.75,1519897.75
2024-06-12T11:00:00+00:00,12,06,2024,2024-06-12,12:00,1102646.0,417156.0,1519802.0
2024-06-12T12:00:00+00:00,12,06,2024,2024-06-12,13:00,1011286.0,444676.25,1455962.25
2024-06-12T15:00:00+00:00,12,06,2024,2024-06-12,16:00,1026363.0,450710.25,1477073.25
2024-06-12T16:15:00+00:00,12,06,2024,2024-06-12,17:15,980034.0,498382.5,1478416.5
2024-06-12T16:30:00+00:00,12,06,2024,2024-06-12,17:30,978972.0,503405.25,1482377.25
2024-06-12T17:00:00+00:00,12,06,2024,2024-06-12,18:00,1010808.0,489276.5,1500084.5
2024-06-12T18:15:00+00:00,12,06,2024,2024-06-12,19:15,1108237.0,486456.5,1594693.5
2024-06-12T20:45:00+00:00,12,06,2024,2024-06-12,21:45,1167004.0,459656.0,1626660.0
2024-06-12T21:45:00+00:00,12,06,2024,2024-06-12,22:45,1075429.0,457004.5,1532433.5
2024-06-13T05:30:00+00:00,13,06,2024,2024-06-13,06:30,875484.0,294143.5,1169627.5
2024-06-13T09:15:00+00:00,13,06,2024,2024-06-13,10:15,1165252.0,273112.0,1438364.0
2024-06-13T17:15:00+00:00,13,06,2024,2024-06-13,18:15,873422.0,604925.0,1478347.0
2024-06-14T00:45:00+00:00,14,06,2024,2024-06-14,01:45,749793.0,469310.5,1219103.5
2024-06-14T05:30:00+00:00,14,06,2024,2024-06-14,06:30,706444.0,476374.25,1182818.25
2024-06-14T07:15:00+00:00,14,06,2024,2024-06-14,08:15,1064923.0,406667.0,1471590.0
2024-06-14T11:15:00+00:00,14,06,2024,2024-06-14,12:15,1198857.0,464455.25,1663312.25
2024-06-14T15:15:00+00:00,14,06,2024,2024-06-14,16:15,755656.0,766536.75,1522192.75
2024-06-14T18:30:00+00:00,14,06,2024,2024-06-14,19:30,802097.0,820724.5,1622821.5
2024-06-14T19:45:00+00:00,14,06,2024,2024-06-14,20:45,873579.0,741720.75,1615299.75
2024-06-15T00:00:00+00:00,15,06,2024,2024-06-15,01:00,563011.0,709396.5,1272407.5
2024-06-15T07:45:00+00:00,15,06,2024,2024-06-15,08:45,510938.0,694838.5,1205776.5
2024-06-15T08:15:00+00:00,15,06,2024,2024-06-15,09:15,560454.0,686427.0,1246881.0
2024-06-15T11:15:00+00:00,15,06,2024,2024-06-15,12:15,728801.0,612493.0,1341294.0
2024-06-15T13:30:00+00:00,15,06,2024,2024-06-15,14:30,539043.0,655961.25,1195004.25
2024-06-15T21:30:00+00:00,15,06,2024,2024-06-15,22:30,765577.0,599680.5,1365257.5
2024-06-16T05:00:00+00:00,16,06,2024,2024-06-16,06:00,346044.0,650056.0,996100.0
2024-06-16T21:45:00+00:00,16,06,2024,2024-06-16,22:45,760590.0,588832.0,1349422.0
2024-06-17T02:15:00+00:00,17,06,2024,2024-06-17,03:15,655666.0,438174.5,1093840.5
2024-06-17T05:45:00+00:00,17,06,2024,2024-06-17,06:45,819966.0,332460.75,1152426.75
2024-06-17T07:30:00+00:00,17,06,2024,2024-06-17,08:30,1187199.0,277673.0,1464872.0
2024-06-17T17:00:00+00:00,17,06,2024,2024-06-17,18:00,1170306.0,456941.5,1627247.5
2024-06-17T18:30:00+00:00,17,06,2024,2024-06-17,19:30,1255829.0,458637.0,1714466.0
2024-06-17T19:45:00+00:00,17,06,2024,2024-06-17,20:45,1157584.0,534173.25,1691757.25
2024-06-17T22:45:00+00:00,17,06,2024,2024-06-17,23:45,940932.0,479402.75,1420334.75
2024-06-18T03:15:00+00:00,18,06,2024,2024-06-18,04:15,849316.0,332571.0,1181887.0
2024-06-18T06:30:00+00:00,18,06,2024,2024-06-18,07:30,1051282.0,264912.5,1316194.5
2024-06-18T06:45:00+00:00,18,06,2024,2024-06-18,07:45,1079638.0,265831.25,1345469.25
2024-06-18T17:00:00+00:00,18,06,2024,2024-06-18,18:00,1028156.0,469431.75,1497587.75
2024-06-19T03:00:00+00:00,19,06,2024,2024-06-19,04:00,923064.0,201203.0,1124267.0
2024-06-19T08:30:00+00:00,19,06,2024,2024-06-19,09:30,1331295.0,221571.0,1552866.0
2024-06-19T09:15:00+00:00,19,06,2024,2024-06-19,10:15,1280919.0,237202.75,1518121.75
2024-06-19T10:00:00+00:00,19,06,2024,2024-06-19,11:00,1249379.0,263196.75,1512575.75
2024-06-19T22:30:00+00:00,19,06,2024,2024-06-19,23:30,961838.0,461280.25,1423118.25
2024-06-19T22:45:00+00:00,19,06,2024,2024-06-19,23:45,920543.0,456902.0,1377445.0
2024-06-20T01:45:00+00:00,20,06,2024,2024-06-20,02:45,741737.0,412508.75,1154245.75
2024-06-20T15:15:00+00:00,20,06,2024,2024-06-20,16:15,1019803.0,503504.0,1523307.0
2024-06-20T20:30:00+00:00,20,06,2024,2024-06-20,21:30,1033759.0,585594.0,1619353.0
2024-06-21T02:30:00+00:00,21,06,2024,2024-06-21,03:30,798482.0,356228.5,1154710.5
2024-06-21T04:00:00+00:00,21,06,2024,2024-06-21,05:00,806961.0,352775.5,1159736.5
2024-06-21T04:15:00+00:00,21,06,2024,2024-06-21,05:15,807374.0,347405.25,1154779.25
2024-06-21T05:00:00+00:00,21,06,2024,2024-06-21,06:00,819030.0,337245.75,1156275.75
2024-06-21T20:00:00+00:00,21,06,2024,2024-06-21,21:00,1130550.0,450500.5,1581050.5
2024-06-21T20:15:00+00:00,21,06,2024,2024-06-21,21:15,1129076.0,449547.5,1578623.5
2024-06-22T08:30:00+00:00,22,06,2024,2024-06-22,09:30,694862.0,546837.5,1241699.5
2024-06-22T15:45:00+00:00,22,06,2024,2024-06-22,16:45,752399.0,500419.75,1252818.75
2024-06-22T18:45:00+00:00,22,06,2024,2024-06-22,19:45,862513.0,525092.75,1387605.75
2024-06-22T22:30:00+00:00,22,06,2024,2024-06-22,23:30,603556.0,650913.5,1254469.5
2024-06-23T06:30:00+00:00,23,06,2024,2024-06-23,07:30,348386.0,656045.0,1004431.0
2024-06-23T07:15:00+00:00,23,06,2024,2024-06-23,08:15,417863.0,623361.0,1041224.0
2024-06-23T19:45:00+00:00,23,06,2024,2024-06-23,20:45,1053621.0,356636.5,1410257.5
2024-06-23T21:30:00+00:00,23,06,2024,2024-06-23,22:30,1004157.0,387519.0,1391676.0
2024-06-24T07:15:00+00:00,24,06,2024,2024-06-24,08:15,959302.0,363448.0,1322750.0
2024-06-24T08:15:00+00:00,24,06,2024,2024-06-24,09:15,1110122.0,317507.0,1427629.0
2024-06-24T08:45:00+00:00,24,06,2024,2024-06-24,09:45,1143620.0,297135.25,1440755.25
2024-06-24T20:30:00+00:00,24,06,2024,2024-06-24,21:30,1292362.0,335042.25,1627404.25
2024-06-24T22:15:00+00:00,24,06,2024,2024-06-24,23:15,1136329.0,335326.25,1471655.25
2024-06-25T11:00:00+00:00,25,06,2024,2024-06-25,12:00,1381908.0,305523.0,1687431.0
2024-06-25T12:45:00+00:00,25,06,2024,2024-06-25,13:45,1245949.0,395516.75,1641465.75
2024-06-26T00:00:00+00:00,26,06,2024,2024-06-26,01:00,1017449.0,260616.5,1278065.5
2024-06-26T20:45:00+00:00,26,06,2024,2024-06-26,21:45,1290405.0,319888.25,1610293.25
2024-06-26T21:30:00+00:00,26,06,2024,2024-06-26,22:30,1239722.0,313091.5,1552813.5
2024-06-27T08:15:00+00:00,27,06,2024,2024-06-27,09:15,1359184.0,243647.0,1602831.0
2024-06-27T08:45:00+00:00,27,06,2024,2024-06-27,09:45,1352964.0,250233.75,1603197.75
2024-06-27T17:15:00+00:00,27,06,2024,2024-06-27,18:15,1382607.0,268296.0,1650903.0
2024-06-27T18:30:00+00:00,27,06,2024,2024-06-27,19:30,1360636.0,351947.0,1712583.0
2024-06-28T11:00:00+00:00,28,06,2024,2024-06-28,12:00,1462494.0,259016.5,1721510.5
2024-06-29T08:30:00+00:00,29,06,2024,2024-06-29,09:30,1018641.0,318239.25,1336880.25
2024-06-29T17:30:00+00:00,29,06,2024,2024-06-29,18:30,715820.0,523658.75,1239478.75
2024-06-29T18:15:00+00:00,29,06,2024,2024-06-29,19:15,809274.0,488437.25,1297711.25
2024-06-30T02:45:00+00:00,30,06,2024,2024-06-30,03:45,733443.0,290739.75,1024182.75
2024-06-30T04:15:00+00:00,30,06,2024,2024-06-30,05:15,782383.0,251084.25,1033467.25
2024-06-30T11:15:00+00:00,30,06,2024,2024-06-30,12:15,1118773.0,201721.5,1320494.5
2024-06-30T17:45:00+00:00,30,06,2024,2024-06-30,18:45,874830.0,340138.5,1214968.5
2024-07-01T00:45:00+00:00,01,07,2024,2024-07-01,01:45,792844.0,336844.327,1129688.327
2024-07-01T05:15:00+00:00,01,07,2024,2024-07-01,06:15,784239.0,353589.862,1137828.862
2024-07-01T10:00:00+00:00,01,07,2024,2024-07-01,11:00,1200532.0,262062.188,1462594.188
2024-07-01T16:15:00+00:00,01,07,2024,2024-07-01,17:15,1189588.0,338181.402,1527769.402
2024-07-01T16:45:00+00:00,01,07,2024,2024-07-01,17:45,1180138.0,336991.127,1517129.1269999999
2024-07-01T17:15:00+00:00,01,07,2024,2024-07-01,18:15,1198559.0,337707.052,1536266.0520000001
2024-07-01T20:30:00+00:00,01,07,2024,2024-07-01,21:30,1244954.0,430188.191,1675142.191
2024-07-02T02:15:00+00:00,02,07,2024,2024-07-02,03:15,870458.0,354798.83,1225256.83
2024-07-02T03:00:00+00:00,02,07,2024,2024-07-02,04:00,820800.0,385339.395,1206139.395
2024-07-02T03:45:00+00:00,02,07,2024,2024-07-02,04:45,802649.0,390654.848,1193303.848
2024-07-02T15:30:00+00:00,02,07,2024,2024-07-02,16:30,1310581.0,298504.027,1609085.027
2024-07-02T17:00:00+00:00,02,07,2024,2024-07-02,18:00,1292801.0,314550.582,1607351.582
2024-07-02T17:30:00+00:00,02,07,2024,2024-07-02,18:30,1296635.0,322830.332,1619465.332
2024-07-02T19:15:00+00:00,02,07,2024,2024-07-02,20:15,1432106.0,350630.624,1782736.624
2024-07-02T23:15:00+00:00,03,07,2024,2024-07-03,00:15,1099415.0,321664.858,1421079.858
2024-07-03T03:00:00+00:00,03,07,2024,2024-07-03,04:00,980737.0,246086.413,1226823.413
2024-07-03T19:45:00+00:00,03,07,2024,2024-07-03,20:45,1408945.0,380417.909,1789362.909
2024-07-04T04:45:00+00:00,04,07,2024,2024-07-04,05:45,811583.0,406704.105,1218287.105
2024-07-04T06:15:00+00:00,04,07,2024,2024-07-04,07:15,896585.0,432694.919,1329279.919
2024-07-04T08:30:00+00:00,04,07,2024,2024-07-04,09:30,1209799.0,363170.647,1572969.6469999999
2024-07-04T10:30:00+00:00,04,07,2024,2024-07-04,11:30,1291216.0,303833.905,1595049.905
2024-07-04T13:45:00+00:00,04,07,2024,2024-07-04,14:45,1418549.0,239321.815,1657870.815
2024-07-04T17:45:00+00:00,04,07,2024,2024-07-04,18:45,1550631.0,201975.794,1752606.794
2024-07-04T19:15:00+00:00,04,07,2024,2024-07-04,20:15,1649560.0,223791.196,1873351.196
2024-07-05T00:00:00+00:00,05,07,2024,2024-07-05,01:00,1205490.0,233278.352,1438768.352
2024-07-05T01:45:00+00:00,05,07,2024,2024-07-05,02:45,1116170.0,176067.134,1292237.134
2024-07-05T06:45:00+00:00,05,07,2024,2024-07-05,07:45,1233478.0,193134.429,1426612.429
2024-07-05T10:00:00+00:00,05,07,2024,2024-07-05,11:00,1405799.0,243975.754,1649774.754
2024-07-05T21:15:00+00:00,05,07,2024,2024-07-05,22:15,885350.0,751528.917,1636878.917
2024-07-06T00:30:00+00:00,06,07,2024,2024-07-06,01:30,497342.0,820035.941,1317377.941
2024-07-06T22:00:00+00:00,06,07,2024,2024-07-06,23:00,612755.0,759292.287,1372047.287
2024-07-06T23:00:00+00:00,07,07,2024,2024-07-07,00:00,523707.0,742870.241,1266577.241
2024-07-07T18:00:00+00:00,07,07,2024,2024-07-07,19:00,744605.0,529434.247,1274039.247
2024-07-07T20:15:00+00:00,07,07,2024,2024-07-07,21:15,970391.0,449882.412,1420273.412
2024-07-08T03:45:00+00:00,08,07,2024,2024-07-08,04:45,813346.0,279542.617,1092888.617
2024-07-08T05:30:00+00:00,08,07,2024,2024-07-08,06:30,927863.0,212414.274,1140277.274
2024-07-08T09:15:00+00:00,08,07,2024,2024-07-08,10:15,1270677.0,207603.159,1478280.159
2024-07-08T11:15:00+00:00,08,07,2024,2024-07-08,12:15,1238042.0,263672.016,1501714.016
2024-07-08T17:15:00+00:00,08,07,2024,2024-07-08,18:15,1064021.0,507510.771,1571531.771
2024-07-09T00:15:00+00:00,09,07,2024,2024-07-09,01:15,811970.0,507001.819,1318971.8190000001
2024-07-09T09:00:00+00:00,09,07,2024,2024-07-09,10:00,1395465.0,281231.358,1676696.358
2024-07-09T10:15:00+00:00,09,07,2024,2024-07-09,11:15,1376398.0,333802.592,1710200.592
2024-07-09T11:00:00+00:00,09,07,2024,2024-07-09,12:00,1374642.0,353959.986,1728601.986
2024-07-09T19:15:00+00:00,09,07,2024,2024-07-09,20:15,1325638.0,410148.275,1735786.275
2024-07-09T21:30:00+00:00,09,07,2024,2024-07-09,22:30,1207089.0,413925.574,1621014.574
2024-07-10T03:15:00+00:00,10,07,2024,2024-07-10,04:15,829272.0,375920.549,1205192.549
2024-07-10T10:15:00+00:00,10,07,2024,2024-07-10,11:15,1363601.0,312161.052,1675762.0520000001
2024-07-10T11:30:00+00:00,10,07,2024,2024-07-10,12:30,1326824.0,302971.752,1629795.7519999999
2024-07-10T14:30:00+00:00,10,07,2024,2024-07-10,15:30,1238058.0,362878.533,1600936.533
2024-07-10T19:00:00+00:00,10,07,2024,2024-07-10,20:00,1405650.0,342735.151,1748385.151
2024-07-11T01:30:00+00:00,11,07,2024,2024-07-11,02:30,712701.0,515161.399,1227862.399
2024-07-11T07:00:00+00:00,11,07,2024,2024-07-11,08:00,978103.0,467178.024,1445281.024
2024-07-11T10:45:00+00:00,11,07,2024,2024-07-11,11:45,1242071.0,405685.16,1647756.16
2024-07-11T13:45:00+00:00,11,07,2024,2024-07-11,14:45,1167121.0,481358.879,1648479.879
2024-07-11T23:30:00+00:00,12,07,2024,2024-07-12,00:30,869462.0,540852.43,1410314.4300000002
2024-07-12T06:45:00+00:00,12,07,2024,2024-07-12,07:45,886715.0,512130.488,1398845.488
2024-07-12T08:15:00+00:00,12,07,2024,2024-07-12,09:15,1197176.0,398032.926,1595208.926
2024-07-12T21:00:00+00:00,12,07,2024,2024-07-12,22:00,1203180.0,469862.066,1673042.066
2024-07-13T01:00:00+00:00,13,07,2024,2024-07-13,02:00,878662.0,379152.367,1257814.367
2024-07-13T12:00:00+00:00,13,07,2024,2024-07-13,13:00,1037085.0,301904.045,1338989.045
2024-07-13T12:45:00+00:00,13,07,2024,2024-07-13,13:45,953911.0,329216.055,1283127.055
2024-07-13T15:00:00+00:00,13,07,2024,2024-07-13,16:00,765496.0,457608.97,1223104.97
2024-07-13T18:45:00+00:00,13,07,2024,2024-07-13,19:45,961920.0,477871.371,1439791.371
2024-07-14T05:00:00+00:00,14,07,2024,2024-07-14,06:00,799355.0,231417.29,1030772.29
2024-07-14T09:00:00+00:00,14,07,2024,2024-07-14,10:00,927249.0,234139.329,1161388.329
2024-07-14T11:00:00+00:00,14,07,2024,2024-07-14,12:00,999263.0,270902.08,1270165.08
2024-07-14T11:30:00+00:00,14,07,2024,2024-07-14,12:30,996041.0,287375.651,1283416.651
2024-07-14T19:45:00+00:00,14,07,2024,2024-07-14,20:45,880963.0,548683.906,1429646.906
2024-07-14T20:30:00+00:00,14,07,2024,2024-07-14,21:30,853685.0,595215.949,1448900.949
2024-07-15T00:30:00+00:00,15,07,2024,2024-07-15,01:30,426195.0,760581.913,1186776.913
2024-07-15T12:45:00+00:00,15,07,2024,2024-07-15,13:45,980796.0,539167.523,1519963.523
2024-07-15T18:30:00+00:00,15,07,2024,2024-07-15,19:30,1033316.0,633533.952,1666849.952
2024-07-16T02:00:00+00:00,16,07,2024,2024-07-16,03:00,739358.0,448249.825,1187607.825
2024-07-16T05:30:00+00:00,16,07,2024,2024-07-16,06:30,843339.0,365196.16,1208535.16
2024-07-16T09:30:00+00:00,16,07,2024,2024-07-16,10:30,1279756.0,274924.863,1554680.863
2024-07-16T13:15:00+00:00,16,07,2024,2024-07-16,14:15,1211123.0,328670.312,1539793.312
2024-07-16T16:15:00+00:00,16,07,2024,2024-07-16,17:15,1180127.0,366525.145,1546652.145
2024-07-17T10:45:00+00:00,17,07,2024,2024-07-17,11:45,1318995.0,261801.29,1580796.29
2024-07-17T13:30:00+00:00,17,07,2024,2024-07-17,14:30,1276093.0,288171.324,1564264.324
2024-07-17T15:30:00+00:00,17,07,2024,2024-07-17,16:30,1205797.0,342761.994,1548558.994
2024-07-17T17:30:00+00:00,17,07,2024,2024-07-17,18:30,1300152.0,307919.618,1608071.618
2024-07-17T21:30:00+00:00,17,07,2024,2024-07-17,22:30,1336722.0,284499.733,1621221.733
2024-07-17T22:45:00+00:00,17,07,2024,2024-07-17,23:45,1165385.0,274556.829,1439941.829
2024-07-18T04:15:00+00:00,18,07,2024,2024-07-18,05:15,981337.0,202767.806,1184104.806
2024-07-18T05:00:00+00:00,18,07,2024,2024-07-18,06:00,1013112.0,186346.054,1199458.054
2024-07-18T08:15:00+00:00,18,07,2024,2024-07-18,09:15,1369743.0,196214.287,1565957.287
2024-07-18T13:45:00+00:00,18,07,2024,2024-07-18,14:45,1294574.0,274519.223,1569093.223
2024-07-19T10:45:00+00:00,19,07,2024,2024-07-19,11:45,1393919.0,242742.85,1636661.85
2024-07-20T02:30:00+00:00,20,07,2024,2024-07-20,03:30,629621.0,591620.974,1221241.974
2024-07-20T07:00:00+00:00,20,07,2024,2024-07-20,08:00,778597.0,476122.42,1254719.42
2024-07-20T13:45:00+00:00,20,07,2024,2024-07-20,14:45,657080.0,691548.32,1348628.3199999998
2024-07-20T18:00:00+00:00,20,07,2024,2024-07-20,19:00,701293.0,743455.515,1444748.5150000001
2024-07-20T22:45:00+00:00,20,07,2024,2024-07-20,23:45,733613.0,587359.29,1320972.29
2024-07-21T03:00:00+00:00,21,07,2024,2024-07-21,04:00,611895.0,471138.856,1083033.8560000001
2024-07-21T13:00:00+00:00,21,07,2024,2024-07-21,14:00,803121.0,379078.453,1182199.453
2024-07-21T14:45:00+00:00,21,07,2024,2024-07-21,15:45,737322.0,397432.008,1134754.008
2024-07-21T21:30:00+00:00,21,07,2024,2024-07-21,22:30,950043.0,492133.331,1442176.331
2024-07-22T05:45:00+00:00,22,07,2024,2024-07-22,06:45,472751.0,718630.649,1191381.649
2024-07-22T09:15:00+00:00,22,07,2024,2024-07-22,10:15,958858.0,586035.704,1544893.704
2024-07-22T10:45:00+00:00,22,07,2024,2024-07-22,11:45,1142946.0,449996.748,1592942.7480000001
2024-07-22T13:45:00+00:00,22,07,2024,2024-07-22,14:45,1377899.0,260307.94,1638206.94
2024-07-22T14:00:00+00:00,22,07,2024,2024-07-22,15:00,1381130.0,254568.123,1635698.123
2024-07-22T14:30:00+00:00,22,07,2024,2024-07-22,15:30,1392651.0,253400.431,1646051.431
2024-07-22T21:15:00+00:00,22,07,2024,2024-07-22,22:15,1338275.0,386338.17,1724613.17
2024-07-22T23:45:00+00:00,23,07,2024,2024-07-23,00:45,944077.0,443817.157,1387894.1570000001
2024-07-23T03:00:00+00:00,23,07,2024,2024-07-23,04:00,865664.0,359007.141,1224671.141
2024-07-23T04:30:00+00:00,23,07,2024,2024-07-23,05:30,914395.0,310385.089,1224780.089
2024-07-23T06:15:00+00:00,23,07,2024,2024-07-23,07:15,1074407.0,287322.814,1361729.814
2024-07-23T12:30:00+00:00,23,07,2024,2024-07-23,13:30,1492838.0,218895.353,1711733.3530000001
2024-07-23T14:45:00+00:00,23,07,2024,2024-07-23,15:45,1521836.0,247190.343,1769026.3429999999
2024-07-23T18:30:00+00:00,23,07,2024,2024-07-23,19:30,1590726.0,281902.788,1872628.788
2024-07-24T01:00:00+00:00,24,07,2024,2024-07-24,02:00,1074936.0,264597.522,1339533.5219999999
2024-07-24T06:00:00+00:00,24,07,2024,2024-07-24,07:00,1149943.0,197878.683,1347821.683
2024-07-24T06:30:00+00:00,24,07,2024,2024-07-24,07:30,1221460.0,205129.114,1426589.114
2024-07-25T23:15:00+00:00,26,07,2024,2024-07-26,00:15,758332.0,674026.514,1432358.514
2024-07-26T02:30:00+00:00,26,07,2024,2024-07-26,03:30,606319.0,632826.013,1239145.013
2024-07-26T08:30:00+00:00,26,07,2024,2024-07-26,09:30,1134289.0,503483.77,1637772.77
2024-07-26T09:45:00+00:00,26,07,2024,2024-07-26,10:45,1153104.0,498404.13,1651508.13
2024-07-26T17:30:00+00:00,26,07,2024,2024-07-26,18:30,1003231.0,670185.66,1673416.6600000001
2024-07-27T03:30:00+00:00,27,07,2024,2024-07-27,04:30,801812.0,386239.368,1188051.368
2024-07-27T11:00:00+00:00,27,07,2024,2024-07-27,12:00,1187754.0,242956.81,1430710.81
2024-07-27T13:15:00+00:00,27,07,2024,2024-07-27,14:15,994235.0,357376.838,1351611.838
2024-07-27T17:45:00+00:00,27,07,2024,2024-07-27,18:45,981440.0,454420.954,1435860.954
